Ww,Cluster,Product,Period,Scenario,Demand
1,2,2,4,8,7715
1,2,2,4,9,9101
1,2,2,4,10,9370
1,2,2,4,11,7935
1,2,2,4,12,8573
1,2,2,4,13,15734
1,2,2,4,14,13808
1,2,2,4,15,9279
1,2,2,4,16,12792
1,2,2,4,17,13390
1,2,2,4,18,11418
1,2,2,4,19,6918
1,2,2,4,20,8015
1,2,2,5,1,16050
1,2,2,5,2,14153
1,2,2,5,3,11613
1,2,2,5,4,16274
1,2,2,5,5,15277
1,2,2,5,6,18022
1,2,2,5,7,6681
1,2,2,5,8,8008
1,2,2,5,9,9492
1,2,2,5,10,11479
1,2,2,5,11,10211
1,2,2,5,12,10527
1,2,2,5,13,19260
1,2,2,5,14,17657
1,2,2,5,15,11174
1,2,2,5,16,16231
1,2,2,5,17,20071
1,2,2,5,18,15308
1,2,2,5,19,7477
1,2,2,5,20,8465
1,2,2,6,1,26891
1,2,2,6,2,16388
1,2,2,6,3,14018
1,2,2,6,4,19529
1,2,2,6,5,18767
1,2,2,6,6,20450
1,2,2,6,7,7012
1,2,2,6,8,9393
1,2,2,6,9,10768
1,2,2,6,10,11969
1,2,2,6,11,10560
1,2,2,6,12,12995
1,2,2,6,13,24091
1,2,2,6,14,22072
1,2,2,6,15,12529
1,2,2,6,16,20722
1,2,2,6,17,25941
1,2,2,6,18,18557
1,2,2,6,19,8081
1,2,2,6,20,10125
1,2,2,7,1,29456
1,2,2,7,2,18914
1,2,2,7,3,16799
1,2,2,7,4,25724
1,2,2,7,5,20925
1,2,2,7,6,25851
1,2,2,7,7,6239
1,2,2,7,8,9227
1,2,2,7,9,11925
1,2,2,7,10,13079
1,2,2,7,11,11289
1,2,2,7,12,14271
1,2,2,7,13,30983
1,2,2,7,14,29795
1,2,2,7,15,14942
1,2,2,7,16,25846
1,2,2,7,17,30785
1,2,2,7,18,22153
1,2,2,7,19,8384
1,2,2,7,20,10675
1,2,2,8,1,33207
1,2,2,8,2,21113
1,2,2,8,3,19689
1,2,2,8,4,28594
1,2,2,8,5,27009
1,2,2,8,6,34115
1,2,2,8,7,4839
1,2,2,8,8,8491
1,2,2,8,9,12560
1,2,2,8,10,15150
1,2,2,8,11,11027
1,2,2,8,12,15212
1,2,2,8,13,39303
1,2,2,8,14,33847
1,2,2,8,15,15319
1,2,2,8,16,28495
1,2,2,8,17,34182
1,2,2,8,18,24978
1,2,2,8,19,8216
1,2,2,8,20,9695
1,2,2,9,1,41705
1,2,2,9,2,23669
1,2,2,9,3,19108
1,2,2,9,4,32094
1,2,2,9,5,29879
1,2,2,9,6,34838
1,2,2,9,7,3148
1,2,2,9,8,7930
1,2,2,9,9,12490
1,2,2,9,10,16838
1,2,2,9,11,10735
1,2,2,9,12,16660
1,2,2,9,13,43777
1,2,2,9,14,40525
1,2,2,9,15,14414
1,2,2,9,16,31925
1,2,2,9,17,40498
1,2,2,9,18,27435
1,2,2,9,19,6283
1,2,2,9,20,8807
1,2,2,10,1,46718
1,2,2,10,2,25895
1,2,2,10,3,20273
1,2,2,10,4,37760
1,2,2,10,5,31487
1,2,2,10,6,44623
1,2,2,10,7,895
1,2,2,10,8,6937
1,2,2,10,9,11688
1,2,2,10,10,15903
1,2,2,10,11,11768
1,2,2,10,12,16013
1,2,2,10,13,55035
1,2,2,10,14,44845
1,2,2,10,15,16635
1,2,2,10,16,35775
1,2,2,10,17,49607
1,2,2,10,18,29955
1,2,2,10,19,5052
1,2,2,10,20,9300
1,2,3,1,1,25230
1,2,3,1,2,23747
1,2,3,1,3,23021
1,2,3,1,4,25224
1,2,3,1,5,23931
1,2,3,1,6,24972
1,2,3,1,7,18202
1,2,3,1,8,19368
1,2,3,1,9,20240
1,2,3,1,10,22486
1,2,3,1,11,20058
1,2,3,1,12,21358
1,2,3,1,13,24216
1,2,3,1,14,22585
1,2,3,1,15,22367
1,2,3,1,16,23309
1,2,3,1,17,24663
1,2,3,1,18,23491
1,2,3,1,19,22154
1,2,3,1,20,20104
1,2,3,2,1,47705
1,2,3,2,2,44296
1,2,3,2,3,42326
1,2,3,2,4,50207
1,2,3,2,5,51218
1,2,3,2,6,49321
1,2,3,2,7,32250
1,2,3,2,8,37064
1,2,3,2,9,38444
1,2,3,2,10,39955
1,2,3,2,11,35867
1,2,3,2,12,38598
1,2,3,2,13,52146
1,2,3,2,14,47892
1,2,3,2,15,40387
1,2,3,2,16,50643
1,2,3,2,17,55538
1,2,3,2,18,42901
1,2,3,2,19,34705
1,2,3,2,20,37671
1,2,3,3,1,73095
1,2,3,3,2,58531
1,2,3,3,3,54986
1,2,3,3,4,66467
1,2,3,3,5,67160
1,2,3,3,6,73082
1,2,3,3,7,42742
1,2,3,3,8,51499
1,2,3,3,9,47182
1,2,3,3,10,50782
1,2,3,3,11,49051
1,2,3,3,12,48639
1,2,3,3,13,78759
1,2,3,3,14,79329
1,2,3,3,15,59781
1,2,3,3,16,71104
1,2,3,3,17,73642
1,2,3,3,18,58368
1,2,3,3,19,45926
1,2,3,3,20,51545
1,2,3,4,1,93746
1,2,3,4,2,66765
1,2,3,4,3,65664
1,2,3,4,4,88346
1,2,3,4,5,84111
1,2,3,4,6,83201
1,2,3,4,7,48700
1,2,3,4,8,49557
1,2,3,4,9,58428
1,2,3,4,10,62814
1,2,3,4,11,57266
1,2,3,4,12,67090
1,2,3,4,13,107856
1,2,3,4,14,92872
1,2,3,4,15,60789
1,2,3,4,16,85863
1,2,3,4,17,92381
1,2,3,4,18,85638
1,2,3,4,19,48718
1,2,3,4,20,59348
1,2,3,5,1,136295
1,2,3,5,2,96546
1,2,3,5,3,91361
1,2,3,5,4,130705
1,2,3,5,5,107523
1,2,3,5,6,123936
1,2,3,5,7,55978
1,2,3,5,8,66066
1,2,3,5,9,74609
1,2,3,5,10,77505
1,2,3,5,11,68269
1,2,3,5,12,73520
1,2,3,5,13,148395
1,2,3,5,14,119851
1,2,3,5,15,82981
1,2,3,5,16,124270
1,2,3,5,17,133678
1,2,3,5,18,104831
1,2,3,5,19,60445
1,2,3,5,20,62231
1,2,3,6,1,166879
1,2,3,6,2,121555
1,2,3,6,3,100196
1,2,3,6,4,139401
1,2,3,6,5,141758
1,2,3,6,6,162749
1,2,3,6,7,51859
1,2,3,6,8,69788
1,2,3,6,9,77860
1,2,3,6,10,89475
1,2,3,6,11,81856
1,2,3,6,12,86461
1,2,3,6,13,183301
1,2,3,6,14,162881
1,2,3,6,15,93876
1,2,3,6,16,143793
1,2,3,6,17,184211
1,2,3,6,18,136258
1,2,3,6,19,57929
1,2,3,6,20,65036
1,2,3,7,1,224498
1,2,3,7,2,141279
1,2,3,7,3,126259
1,2,3,7,4,181871
1,2,3,7,5,168724
1,2,3,7,6,217237
1,2,3,7,7,41800
1,2,3,7,8,65550
1,2,3,7,9,86818
1,2,3,7,10,120869
1,2,3,7,11,87653
1,2,3,7,12,94813
1,2,3,7,13,229714
1,2,3,7,14,228484
1,2,3,7,15,104757
1,2,3,7,16,196892
1,2,3,7,17,240212
1,2,3,7,18,159801
1,2,3,7,19,59885
1,2,3,7,20,75547
1,2,3,8,1,275841
1,2,3,8,2,156506
1,2,3,8,3,125346
1,2,3,8,4,219696
1,2,3,8,5,175281
1,2,3,8,6,237826
1,2,3,8,7,32513
1,2,3,8,8,66757
1,2,3,8,9,93458
1,2,3,8,10,106796
1,2,3,8,11,84232
1,2,3,8,12,99075
1,2,3,8,13,294419
1,2,3,8,14,235295
1,2,3,8,15,103822
1,2,3,8,16,203063
1,2,3,8,17,255127
1,2,3,8,18,181853
1,2,3,8,19,60359
1,2,3,8,20,77366
1,2,3,9,1,297303
1,2,3,9,2,159091
1,2,3,9,3,149045
1,2,3,9,4,229689
1,2,3,9,5,206500
1,2,3,9,6,267708
1,2,3,9,7,22348
1,2,3,9,8,55545
1,2,3,9,9,92374
1,2,3,9,10,119209
1,2,3,9,11,91730
1,2,3,9,12,123920
1,2,3,9,13,356129
1,2,3,9,14,297089
1,2,3,9,15,104695
1,2,3,9,16,237934
1,2,3,9,17,330011
1,2,3,9,18,215603
1,2,3,9,19,49199
1,2,3,9,20,67298
1,2,3,10,1,357531
1,2,3,10,2,184647
1,2,3,10,3,157337
1,2,3,10,4,313053
1,2,3,10,5,230481
1,2,3,10,6,334134
1,2,3,10,7,6454
1,2,3,10,8,46410
1,2,3,10,9,95937
1,2,3,10,10,138133
1,2,3,10,11,84234
1,2,3,10,12,120151
1,2,3,10,13,373699
1,2,3,10,14,347597
1,2,3,10,15,118588
1,2,3,10,16,266350
1,2,3,10,17,378514
1,2,3,10,18,230537
1,2,3,10,19,38945
1,2,3,10,20,64839
1,2,4,1,1,3857
1,2,4,1,2,3199
1,2,4,1,3,2884
1,2,4,1,4,3355
1,2,4,1,5,3256
1,2,4,1,6,3437
1,2,4,1,7,2784
1,2,4,1,8,2933
1,2,4,1,9,3539
1,2,4,1,10,2829
1,2,4,1,11,3110
1,2,4,1,12,3412
1,2,4,1,13,3325
1,2,4,1,14,3322
1,2,4,1,15,3157
1,2,4,1,16,3107
1,2,4,1,17,3419
1,2,4,1,18,3425
1,2,4,1,19,3221
1,2,4,1,20,3082
1,2,4,2,1,7322
1,2,4,2,2,6089
1,2,4,2,3,5433
1,2,4,2,4,5448
1,2,4,2,5,5753
1,2,4,2,6,7223
1,2,4,2,7,5007
1,2,4,2,8,5413
1,2,4,2,9,5613
1,2,4,2,10,5279
1,2,4,2,11,5457
1,2,4,2,12,5370
1,2,4,2,13,6509
1,2,4,2,14,7032
1,2,4,2,15,5281
1,2,4,2,16,5763
1,2,4,2,17,6792
1,2,4,2,18,6975
1,2,4,2,19,5033
1,2,4,2,20,5041
1,2,4,3,1,12179
1,2,4,3,2,10234
1,2,4,3,3,8959
1,2,4,3,4,10060
1,2,4,3,5,9487
1,2,4,3,6,11305
1,2,4,3,7,6623
1,2,4,3,8,6934
1,2,4,3,9,8152
1,2,4,3,10,8761
1,2,4,3,11,7096
1,2,4,3,12,8196
1,2,4,3,13,13549
1,2,4,3,14,12102
1,2,4,3,15,8386
1,2,4,3,16,11241
1,2,4,3,17,10779
1,2,4,3,18,9949
1,2,4,3,19,7230
1,2,4,3,20,6954
1,2,4,4,1,14894
1,2,4,4,2,12344
1,2,4,4,3,11346
1,2,4,4,4,12856
1,2,4,4,5,12472
1,2,4,4,6,14212
1,2,4,4,7,7112
1,2,4,4,8,7967
1,2,4,4,9,9164
1,2,4,4,10,9491
1,2,4,4,11,7574
1,2,4,4,12,9295
1,2,4,4,13,16035
1,2,4,4,14,13778
1,2,4,4,15,9546
1,2,4,4,16,13320
1,2,4,4,17,16020
1,2,4,4,18,11949
1,2,4,4,19,8031
1,2,4,4,20,8018
1,2,4,5,1,20512
1,2,4,5,2,15788
1,2,4,5,3,13301
1,2,4,5,4,18881
1,2,4,5,5,16194
1,2,4,5,6,19648
1,2,4,5,7,7169
1,2,4,5,8,10140
1,2,4,5,9,12049
1,2,4,5,10,11641
1,2,4,5,11,10778
1,2,4,5,12,11414
1,2,4,5,13,22824
1,2,4,5,14,21078
1,2,4,5,15,12383
1,2,4,5,16,16938
1,2,4,5,17,21305
1,2,4,5,18,16749
1,2,4,5,19,8483
1,2,4,5,20,9528
1,2,4,6,1,22506
1,2,4,6,2,18132
1,2,4,6,3,15775
1,2,4,6,4,21698
1,2,4,6,5,20308
1,2,4,6,6,23037
1,2,4,6,7,7498
1,2,4,6,8,10152
1,2,4,6,9,11513
1,2,4,6,10,13322
1,2,4,6,11,10917
1,2,4,6,12,13725
1,2,4,6,13,27953
1,2,4,6,14,22965
1,2,4,6,15,12893
1,2,4,6,16,21833
1,2,4,6,17,23106
1,2,4,6,18,20204
1,2,4,6,19,8979
1,2,4,6,20,10030
1,2,4,7,1,34883
1,2,4,7,2,19843
1,2,4,7,3,17505
1,2,4,7,4,28477
1,2,4,7,5,24940
1,2,4,7,6,30939
1,2,4,7,7,7334
1,2,4,7,8,9458
1,2,4,7,9,13913
1,2,4,7,10,15587
1,2,4,7,11,11872
1,2,4,7,12,14812
1,2,4,7,13,32907
1,2,4,7,14,30854
1,2,4,7,15,16162
1,2,4,7,16,28346
1,2,4,7,17,37127
1,2,4,7,18,25242
1,2,4,7,19,9561
1,2,4,7,20,11728
1,2,4,8,1,40263
1,2,4,8,2,24574
1,2,4,8,3,17257
1,2,4,8,4,32608
1,2,4,8,5,25197
1,2,4,8,6,34743
1,2,4,8,7,5375
1,2,4,8,8,8381
1,2,4,8,9,13332
1,2,4,8,10,17484
1,2,4,8,11,10940
1,2,4,8,12,14494
1,2,4,8,13,42244
1,2,4,8,14,36626
1,2,4,8,15,14673
1,2,4,8,16,27800
1,2,4,8,17,39821
1,2,4,8,18,27517
1,2,4,8,19,8602
1,2,4,8,20,10571
1,2,4,9,1,42765
1,2,4,9,2,24590
1,2,4,9,3,19668
1,2,4,9,4,36874
1,2,4,9,5,30533
1,2,4,9,6,38285
1,2,4,9,7,3448
1,2,4,9,8,9087
1,2,4,9,9,13542
1,2,4,9,10,18739
1,2,4,9,11,11614
1,2,4,9,12,16149
1,2,4,9,13,50921
1,2,4,9,14,39831
1,2,4,9,15,15987
1,2,4,9,16,34968
1,2,4,9,17,43332
1,2,4,9,18,32348
1,2,4,9,19,6626
1,2,4,9,20,10225
1,2,4,10,1,47779
1,2,4,10,2,27430
1,2,4,10,3,21111
1,2,4,10,4,39930
1,2,4,10,5,32756
1,2,4,10,6,48534
1,2,4,10,7,1097
1,2,4,10,8,7228
1,2,4,10,9,13942
1,2,4,10,10,18678
1,2,4,10,11,11205
1,2,4,10,12,16902
1,2,4,10,13,51897
1,2,4,10,14,48471
1,2,4,10,15,18619
1,2,4,10,16,38576
1,2,4,10,17,57843
1,2,4,10,18,40667
1,2,4,10,19,5272
1,2,4,10,20,9679
2,3,1,1,1,36207
2,3,1,1,2,31381
2,3,1,1,3,27917
2,3,1,1,4,34864
2,3,1,1,5,32559
2,3,1,1,6,33328
2,3,1,1,7,28017
2,3,1,1,8,30499
2,3,1,1,9,30275
2,3,1,1,10,31220
2,3,1,1,11,29658
2,3,1,1,12,30227
2,3,1,1,13,36213
2,3,1,1,14,35228
2,3,1,1,15,27467
2,3,1,1,16,30169
2,3,1,1,17,35915
2,3,1,1,18,31390
2,3,1,1,19,30228
2,3,1,1,20,28549
2,3,1,2,1,69909
2,3,1,2,2,56020
2,3,1,2,3,55339
2,3,1,2,4,65444
2,3,1,2,5,62058
2,3,1,2,6,69625
2,3,1,2,7,46126
2,3,1,2,8,50752
2,3,1,2,9,53797
2,3,1,2,10,55469
2,3,1,2,11,53756
2,3,1,2,12,54831
2,3,1,2,13,71687
2,3,1,2,14,71411
2,3,1,2,15,54477
2,3,1,2,16,68526
2,3,1,2,17,68524
2,3,1,2,18,60719
2,3,1,2,19,50380
2,3,1,2,20,48898
2,3,1,3,1,117335
2,3,1,3,2,84458
2,3,1,3,3,84839
2,3,1,3,4,101454
2,3,1,3,5,99557
2,3,1,3,6,108092
2,3,1,3,7,62645
2,3,1,3,8,68951
2,3,1,3,9,75606
2,3,1,3,10,79076
2,3,1,3,11,71232
2,3,1,3,12,74629
2,3,1,3,13,113682
2,3,1,3,14,108891
2,3,1,3,15,76449
2,3,1,3,16,103924
2,3,1,3,17,111818
2,3,1,3,18,91734
2,3,1,3,19,69634
2,3,1,3,20,76039
2,3,1,4,1,166713
2,3,1,4,2,126740
2,3,1,4,3,116926
2,3,1,4,4,140195
2,3,1,4,5,128912
2,3,1,4,6,149813
2,3,1,4,7,78034
2,3,1,4,8,84736
2,3,1,4,9,101673
2,3,1,4,10,106717
2,3,1,4,11,100262
2,3,1,4,12,109740
2,3,1,4,13,176687
2,3,1,4,14,159456
2,3,1,4,15,95511
2,3,1,4,16,139319
2,3,1,4,17,163705
2,3,1,4,18,132970
2,3,1,4,19,86917
2,3,1,4,20,88363
2,3,1,5,1,205150
2,3,1,5,2,149258
2,3,1,5,3,134834
2,3,1,5,4,194547
2,3,1,5,5,158396
2,3,1,5,6,186115
2,3,1,5,7,78311
2,3,1,5,8,98395
2,3,1,5,9,113268
2,3,1,5,10,117593
2,3,1,5,11,101110
2,3,1,5,12,121037
2,3,1,5,13,219863
2,3,1,5,14,196077
2,3,1,5,15,112199
2,3,1,5,16,176203
2,3,1,5,17,218199
2,3,1,5,18,172290
2,3,1,5,19,87673
2,3,1,5,20,97454
2,3,1,6,1,284027
2,3,1,6,2,182948
2,3,1,6,3,156848
2,3,1,6,4,228103
2,3,1,6,5,213515
2,3,1,6,6,264814
2,3,1,6,7,82672
2,3,1,6,8,92942
2,3,1,6,9,122641
2,3,1,6,10,142241
2,3,1,6,11,125753
2,3,1,6,12,149846
2,3,1,6,13,305591
2,3,1,6,14,260841
2,3,1,6,15,137409
2,3,1,6,16,228634
2,3,1,6,17,275193
2,3,1,6,18,224479
2,3,1,6,19,95158
2,3,1,6,20,107910
2,3,1,7,1,312551
2,3,1,7,2,194960
2,3,1,7,3,182423
2,3,1,7,4,274498
2,3,1,7,5,235078
2,3,1,7,6,292747
2,3,1,7,7,72387
2,3,1,7,8,98241
2,3,1,7,9,139454
2,3,1,7,10,158983
2,3,1,7,11,124648
2,3,1,7,12,156653
2,3,1,7,13,348636
2,3,1,7,14,317177
2,3,1,7,15,154014
2,3,1,7,16,260846
2,3,1,7,17,328022
2,3,1,7,18,245986
2,3,1,7,19,92645
2,3,1,7,20,117895
2,3,1,8,1,379708
2,3,1,8,2,222817
2,3,1,8,3,197778
2,3,1,8,4,316942
2,3,1,8,5,274578
2,3,1,8,6,364942
2,3,1,8,7,54850
2,3,1,8,8,94053
2,3,1,8,9,132429
2,3,1,8,10,167339
2,3,1,8,11,121725
2,3,1,8,12,162458
2,3,1,8,13,417021
2,3,1,8,14,329252
2,3,1,8,15,160177
2,3,1,8,16,314806
2,3,1,8,17,380948
2,3,1,8,18,283940
2,3,1,8,19,81623
2,3,1,8,20,108216
2,3,1,9,1,468811
2,3,1,9,2,258189
2,3,1,9,3,214813
2,3,1,9,4,380244
2,3,1,9,5,295677
2,3,1,9,6,412274
2,3,1,9,7,35293
2,3,1,9,8,88000
2,3,1,9,9,148409
2,3,1,9,10,173924
2,3,1,9,11,127581
2,3,1,9,12,171761
2,3,1,9,13,480862
2,3,1,9,14,455915
2,3,1,9,15,167286
2,3,1,9,16,383379
2,3,1,9,17,485085
2,3,1,9,18,335112
2,3,1,9,19,76360
2,3,1,9,20,96954
2,3,1,10,1,502075
2,3,1,10,2,284979
2,3,1,10,3,239419
2,3,1,10,4,399710
2,3,1,10,5,341923
2,3,1,10,6,473157
2,3,1,10,7,10411
2,3,1,10,8,74342
2,3,1,10,9,136160
2,3,1,10,10,198799
2,3,1,10,11,129393
2,3,1,10,12,181443
2,3,1,10,13,587049
2,3,1,10,14,497373
2,3,1,10,15,168465
2,3,1,10,16,413693
2,3,1,10,17,561981
2,3,1,10,18,348529
2,3,1,10,19,58721
2,3,1,10,20,94583
2,3,2,1,1,20075
2,3,2,1,2,19046
2,3,2,1,3,18712
2,3,2,1,4,22061
2,3,2,1,5,18618
2,3,2,1,6,20106
2,3,2,1,7,16222
2,3,2,1,8,17285
2,3,2,1,9,17313
2,3,2,1,10,18902
2,3,2,1,11,17780
2,3,2,1,12,17968
2,3,2,1,13,20632
2,3,2,1,14,20804
2,3,2,1,15,17261
2,3,2,1,16,19388
2,3,2,1,17,21491
2,3,2,1,18,18999
2,3,2,1,19,18126
2,3,2,1,20,17649
2,3,2,2,1,46421
2,3,2,2,2,38376
2,3,2,2,3,37456
2,3,2,2,4,43819
2,3,2,2,5,39832
2,3,2,2,6,40292
2,3,2,2,7,32280
2,3,2,2,8,32866
2,3,2,2,9,35707
2,3,2,2,10,37864
2,3,2,2,11,35597
2,3,2,2,12,36100
2,3,2,2,13,44846
2,3,2,2,14,44922
2,3,2,2,15,36347
2,3,2,2,16,42305
2,3,2,2,17,44185
2,3,2,2,18,39678
2,3,2,2,19,33280
2,3,2,2,20,33120
2,3,2,3,1,72717
2,3,2,3,2,62053
2,3,2,3,3,56510
2,3,2,3,4,70714
2,3,2,3,5,63796
2,3,2,3,6,72085
2,3,2,3,7,43071
2,3,2,3,8,44900
2,3,2,3,9,53703
2,3,2,3,10,58018
2,3,2,3,11,51410
2,3,2,3,12,54104
2,3,2,3,13,79107
2,3,2,3,14,75705
2,3,2,3,15,54937
2,3,2,3,16,66277
2,3,2,3,17,73754
2,3,2,3,18,66762
2,3,2,3,19,48271
2,3,2,3,20,52519
2,3,2,4,1,100489
2,3,2,4,2,78642
2,3,2,4,3,75281
2,3,2,4,4,96194
2,3,2,4,5,84797
2,3,2,4,6,103960
2,3,2,4,7,48404
2,3,2,4,8,55566
2,3,2,4,9,63756
2,3,2,4,10,71441
2,3,2,4,11,60924
2,3,2,4,12,66982
2,3,2,4,13,116725
2,3,2,4,14,103325
2,3,2,4,15,65898
2,3,2,4,16,93363
2,3,2,4,17,111474
2,3,2,4,18,91877
2,3,2,4,19,51673
2,3,2,4,20,57247
2,3,2,5,1,138062
2,3,2,5,2,88074
2,3,2,5,3,87252
2,3,2,5,4,117639
2,3,2,5,5,111391
2,3,2,5,6,128116
2,3,2,5,7,49126
2,3,2,5,8,61614
2,3,2,5,9,76906
2,3,2,5,10,78155
2,3,2,5,11,69850
2,3,2,5,12,80232
2,3,2,5,13,138955
2,3,2,5,14,138299
2,3,2,5,15,81187
2,3,2,5,16,118266
2,3,2,5,17,132757
2,3,2,5,18,108062
2,3,2,5,19,58860
2,3,2,5,20,64966
2,3,2,6,1,168073
2,3,2,6,2,106985
2,3,2,6,3,99215
2,3,2,6,4,148459
2,3,2,6,5,127307
2,3,2,6,6,154759
2,3,2,6,7,48946
2,3,2,6,8,61547
2,3,2,6,9,80758
2,3,2,6,10,86556
2,3,2,6,11,74080
2,3,2,6,12,79698
2,3,2,6,13,168567
2,3,2,6,14,162295
2,3,2,6,15,82951
2,3,2,6,16,135222
2,3,2,6,17,167374
2,3,2,6,18,122879
2,3,2,6,19,60167
2,3,2,6,20,65309
2,3,2,7,1,217529
2,3,2,7,2,128039
2,3,2,7,3,110933
2,3,2,7,4,190104
2,3,2,7,5,166288
2,3,2,7,6,209070
2,3,2,7,7,43204
2,3,2,7,8,64802
2,3,2,7,9,87962
2,3,2,7,10,100439
2,3,2,7,11,83801
2,3,2,7,12,98764
2,3,2,7,13,240734
2,3,2,7,14,212070
2,3,2,7,15,95291
2,3,2,7,16,160958
2,3,2,7,17,223034
2,3,2,7,18,158585
2,3,2,7,19,56413
2,3,2,7,20,72129
2,3,2,8,1,264488
2,3,2,8,2,146423
2,3,2,8,3,118937
2,3,2,8,4,212535
2,3,2,8,5,170754
2,3,2,8,6,232958
2,3,2,8,7,36172
2,3,2,8,8,61013
2,3,2,8,9,92356
2,3,2,8,10,103038
2,3,2,8,11,85912
2,3,2,8,12,99733
2,3,2,8,13,264671
2,3,2,8,14,230467
2,3,2,8,15,107319
2,3,2,8,16,200268
2,3,2,8,17,252485
2,3,2,8,18,180011
2,3,2,8,19,52332
2,3,2,8,20,72426
2,3,2,9,1,279723
2,3,2,9,2,160843
2,3,2,9,3,136820
2,3,2,9,4,260102
2,3,2,9,5,207193
2,3,2,9,6,272753
2,3,2,9,7,23075
2,3,2,9,8,55819
2,3,2,9,9,87164
2,3,2,9,10,113674
2,3,2,9,11,83853
2,3,2,9,12,114202
2,3,2,9,13,326157
2,3,2,9,14,281852
2,3,2,9,15,114059
2,3,2,9,16,224188
2,3,2,9,17,292228
2,3,2,9,18,203139
2,3,2,9,19,46397
2,3,2,9,20,64652
2,3,2,10,1,351560
2,3,2,10,2,174962
2,3,2,10,3,147709
2,3,2,10,4,263810
2,3,2,10,5,244671
2,3,2,10,6,306262
2,3,2,10,7,6269
2,3,2,10,8,47677
2,3,2,10,9,92934
2,3,2,10,10,127952
2,3,2,10,11,79483
2,3,2,10,12,113559
2,3,2,10,13,366337
2,3,2,10,14,332141
2,3,2,10,15,112771
2,3,2,10,16,266731
2,3,2,10,17,348074
2,3,2,10,18,239177
2,3,2,10,19,35103
2,3,2,10,20,60941
2,3,3,1,1,212739
2,3,3,1,2,197783
2,3,3,1,3,197917
2,3,3,1,4,202282
2,3,3,1,5,201352
2,3,3,1,6,202945
2,3,3,1,7,184605
2,3,3,1,8,188337
2,3,3,1,9,195903
2,3,3,1,10,191567
2,3,3,1,11,186345
2,3,3,1,12,192997
2,3,3,1,13,210447
2,3,3,1,14,213160
2,3,3,1,15,193403
2,3,3,1,16,214789
2,3,3,1,17,234823
2,3,3,1,18,197819
2,3,3,1,19,179689
2,3,3,1,20,187472
2,3,3,2,1,432290
2,3,3,2,2,373340
2,3,3,2,3,380233
2,3,3,2,4,417366
2,3,3,2,5,390253
2,3,3,2,6,426040
2,3,3,2,7,336504
2,3,3,2,8,331688
2,3,3,2,9,344436
2,3,3,2,10,351814
2,3,3,2,11,353062
2,3,3,2,12,361299
2,3,3,2,13,460156
2,3,3,2,14,453440
2,3,3,2,15,356746
2,3,3,2,16,432254
2,3,3,2,17,437650
2,3,3,2,18,412895
2,3,3,2,19,308803
2,3,3,2,20,333882
2,3,3,3,1,649671
2,3,3,3,2,547746
2,3,3,3,3,520572
2,3,3,3,4,616968
2,3,3,3,5,593507
2,3,3,3,6,642388
2,3,3,3,7,382274
2,3,3,3,8,442952
2,3,3,3,9,498293
2,3,3,3,10,501224
2,3,3,3,11,505915
2,3,3,3,12,529605
2,3,3,3,13,783570
2,3,3,3,14,686086
2,3,3,3,15,492935
2,3,3,3,16,642376
2,3,3,3,17,724839
2,3,3,3,18,606080
2,3,3,3,19,460932
2,3,3,3,20,463333
2,3,3,4,1,986219
2,3,3,4,2,737766
2,3,3,4,3,688345
2,3,3,4,4,872793
2,3,3,4,5,904265
2,3,3,4,6,931734
2,3,3,4,7,470458
2,3,3,4,8,537220
2,3,3,4,9,635359
2,3,3,4,10,645303
2,3,3,4,11,615476
2,3,3,4,12,640267
2,3,3,4,13,1054086
2,3,3,4,14,965414
2,3,3,4,15,657487
2,3,3,4,16,908086
2,3,3,4,17,1006615
2,3,3,4,18,887006
2,3,3,4,19,557879
2,3,3,4,20,588955
2,3,3,5,1,1327521
2,3,3,5,2,851204
2,3,3,5,3,754327
2,3,3,5,4,1036602
2,3,3,5,5,950813
2,3,3,5,6,1215991
2,3,3,5,7,478130
2,3,3,5,8,533340
2,3,3,5,9,666854
2,3,3,5,10,714260
2,3,3,5,11,637063
2,3,3,5,12,731999
2,3,3,5,13,1272336
2,3,3,5,14,1195602
2,3,3,5,15,737736
2,3,3,5,16,1004386
2,3,3,5,17,1338755
2,3,3,5,18,1046322
2,3,3,5,19,532143
2,3,3,5,20,580664
2,3,3,6,1,1576043
2,3,3,6,2,1095221
2,3,3,6,3,1011757
2,3,3,6,4,1361374
2,3,3,6,5,1332184
2,3,3,6,6,1539411
2,3,3,6,7,439148
2,3,3,6,8,662732
2,3,3,6,9,798878
2,3,3,6,10,852059
2,3,3,6,11,727238
2,3,3,6,12,816546
2,3,3,6,13,1653288
2,3,3,6,14,1630960
2,3,3,6,15,866006
2,3,3,6,16,1410786
2,3,3,6,17,1615938
2,3,3,6,18,1274608
2,3,3,6,19,589525
2,3,3,6,20,659868
2,3,3,7,1,1935711
2,3,3,7,2,1240769
2,3,3,7,3,962689
2,3,3,7,4,1649608
2,3,3,7,5,1496720
2,3,3,7,6,1926006
2,3,3,7,7,430833
2,3,3,7,8,619755
2,3,3,7,9,837155
2,3,3,7,10,892070
2,3,3,7,11,776209
2,3,3,7,12,953251
2,3,3,7,13,2122056
2,3,3,7,14,1848633
2,3,3,7,15,938290
2,3,3,7,16,1682945
2,3,3,7,17,2200492
2,3,3,7,18,1416075
2,3,3,7,19,559618
